TeamUID,TeamConference,OffStrength,DefVulnerability,SAOS,SADV,CAOS,CADV
2022.SB.Belmont,OVC,5.469387755102041,0.8997052657659794,1.3969279767189,0.8452897519818199,1.2918264904435908,0.8727569926295502
2022.SB.Bethune-Cookman,SWAC,2.8,0.891730605455781,0.6296890459013507,0.7936506036181769,0.6551628563767419,1.3896590553577246
2022.SB.Binghamton,America East,3.888888888888889,0.9574136338226862,1.0162870170907277,0.8820626891316531,1.1518497388581257,0.9144453955197926
2022.SB.BoiseSt,Mountain West,7.08,0.6713028153431161,1.6834045175139523,0.5492336756418248,1.303990656405024,0.8760649975986166
2022.SB.BostonCollege,ACC,3.152173913043478,1.0999608103448202,1.1637249077626288,0.8403594189482798,1.5087660929885114,0.5426134261858828
2022.SB.BostonU,Patriot,5.148148148148148,0.6354925767137016,1.3361900079204945,0.5234218271904196,0.9758381951662739,0.9074132969866332
2022.SB.BowlingGreen,MAC,3.843137254901961,0.7661928533327925,1.103828301806983,0.6581756441891216,1.111627114044645,1.0278267994624615
2022.SB.Bradley,MVC,4.416666666666667,1.174153711537633,1.0760758710384362,1.0187264452141964,1.160770861781836,0.9050428712299354
2022.SB.Brown,Ivy League,4.55,0.7890312941532893,0.9659648073713504,0.7636231283290107,0.8147949922643106,1.0851311168567284
2022.SB.Bryant,NEC,3.6666666666666665,0.9184491254694372,0.8469104240883065,0.9079456160816898,0.9096707069148328,1.1217789976041475
2022.SB.Bucknell,Patriot,3.3,0.7765069878968879,0.8918133586059589,0.6968049155145929,0.9758381951662739,0.9074132969866332
2022.SB.Buffalo,MAC,4.044444444444444,1.22459883395925,0.8859487952967672,1.0489489102514078,1.111627114044645,1.0278267994624615
2022.SB.Butler,Big East,3.7872340425531914,0.8047532956240911,0.96880319105048,0.774583503383557,1.1944816607313156,0.9798454109212132
2022.SB.CSUBakersfield,Big West,2.3076923076923075,1.2716987891115286,0.5410320820298314,1.3511556340247612,0.9183409427426925,1.011700679924095
2022.SB.CSUN,Big West,3.875,1.1324060240162948,1.0098616977183241,0.9215666903319205,0.9183409427426925,1.011700679924095
2022.SB.CalPoly,Big West,4.875,0.5166276330765585,0.977628340941093,0.5952750779330452,0.9183409427426925,1.011700679924095
2022.SB.CalStFullerton,Big West,5.254901960784314,1.0314134564095285,1.390763305561415,0.8526459536498411,0.9183409427426925,1.011700679924095
2022.SB.California,Pac-12,4.814814814814815,1.145742090863389,1.3091265239123564,0.8675869567882836,1.7589839127981648,0.4628805272166172
2022.SB.Campbell,Big South,3.5185185185185186,0.6447698406073322,0.937689101415601,0.5275164011476521,1.0441826057103358,0.771716559956199
2022.SB.Canisius,MAAC,5.042553191489362,0.7354698993120833,1.1671154423326198,0.7597104629012377,0.955608893669461,1.082640241803187
2022.SB.CentralArk,ASUN,4.875,0.6783999222217435,1.1669692141136463,0.5681064909731652,1.15330240460545,0.8401818489160798
2022.SB.CentralConnSt,NEC,3.642857142857143,1.2524306256401418,0.7763254525185791,1.4004212814172277,0.9096707069148328,1.1217789976041475
2022.SB.CentralMich,MAC,4.352941176470588,1.075616890255651,0.952967975772606,0.9054179773599447,1.111627114044645,1.0278267994624615
2022.SB.CharlestonSo,Big South,3.9454545454545453,1.0247159664328434,1.0831079000038597,0.8500002448205412,1.0441826057103358,0.771716559956199
2022.SB.Charlotte,CUSA,5.5,1.0580879423511544,1.583685260255596,0.7850797197098435,1.2541059063398134,0.7602076509803412
2022.SB.Chattanooga,SoCon,4.944444444444445,1.076162611661159,1.2371523093532946,0.9019235765346115,1.1340238311301187,0.9430861542905085
2022.SB.Clemson,ACC,4.87037037037037,0.6076607850328095,1.825164024392588,0.4225293842073107,1.5087660929885114,0.5426134261858828
2022.SB.ClevelandSt,Horizon,3.9130434782608696,1.0672887070672514,1.0158435218833723,1.044179109162277,0.8456094763190574,1.0110045699375083
2022.SB.CoastalCarolina,Sun Belt,3.925925925925926,1.1550193547570196,1.0665119833740562,1.0228893752157502,1.2984904621427864,0.76577871795553
2022.SB.Colgate,Patriot,3.608695652173913,1.0999608103448202,1.0059564820644866,1.025682164141748,0.9758381951662739,0.9074132969866332
2022.SB.ColofCharleston,CAA,2.6,0.7013611503584793,0.6888553140187128,0.4989801839173247,1.0993220887792576,0.8228729153556705
2022.SB.ColoradoSt,Mountain West,7.2,1.1522361755889303,1.232218567251462,1.2123335230678456,1.303990656405024,0.8760649975986166
2022.SB.Columbia,Ivy League,4.25,0.9706337348711099,0.9660274581013462,0.9923978702369248,0.8147949922643106,1.0851311168567284
2022.SB.CoppinSt,MEAC,5.35,1.4778681382553673,0.9077004494698621,1.493116664335576,0.8601718566871175,1.353260391451093
2022.SB.Cornell,Ivy League,3.6052631578947367,1.1931049644256089,0.8489750197688781,1.138088464459929,0.8147949922643106,1.0851311168567284
2022.SB.Creighton,Big East,5.5,1.5029167507681702,1.1526266526266526,1.6040964480165931,1.1944816607313156,0.9798454109212132
2022.SB.Dartmouth,Ivy League,3.3863636363636362,1.058873165313938,0.848916412838483,0.9921945635095629,0.8147949922643106,1.0851311168567284
2022.SB.Dayton,Atlantic 10,3.9347826086956523,1.050952655428467,0.9866759452118334,0.9603571788158972,0.9598358302252044,0.9878502077297231
2022.SB.DePaul,Big East,5.769230769230769,1.1464557265475144,1.5095132134186937,1.0160163650235836,1.1944816607313156,0.9798454109212132
2022.SB.Delaware,CAA,5.311111111111111,0.8850509754523669,1.4337757006679654,0.9370387431571047,1.0993220887792576,0.8228729153556705
2022.SB.DelawareSt,MEAC,2.8823529411764706,1.5618546625630003,0.4415251965603138,1.3952276764011982,0.8601718566871175,1.353260391451093
2022.SB.DetroitMercy,Horizon,2.4166666666666665,1.6490336570928532,0.5997111546527322,1.6150311175156673,0.8456094763190574,1.0110045699375083
2022.SB.Drake,MVC,4.8,1.3476153531887924,1.2568673714163285,1.1128536490945444,1.160770861781836,0.9050428712299354
2022.SB.Drexel,CAA,5.25531914893617,1.0658984048001205,1.364027097807606,1.01483162336412,1.0993220887792576,0.8228729153556705
2022.SB.Duke,ACC,7.291666666666667,0.5896860862389001,2.4380170178795164,0.44793645695285483,1.5087660929885114,0.5426134261858828
2022.SB.ETSU,SoCon,3.375,1.3463629225631524,0.844392644927775,1.1647463194540415,1.1340238311301187,0.9430861542905085
2022.SB.EastCarolina,AAC,7.222222222222222,1.0297762921930054,1.5544140936835065,1.0447897353803959,1.4626033380404446,0.7757728136004596
2022.SB.EasternIll,OVC,5.333333333333333,1.227873162392296,1.414646432398546,1.1562659209377457,1.2918264904435908,0.8727569926295502
2022.SB.EasternKy,ASUN,4.375,0.9706337348711099,0.9404826939479749,0.8693191582751679,1.15330240460545,0.8401818489160798
2022.SB.Elon,CAA,3.75,0.9056036831551795,0.993039171892237,0.8227316811350065,1.0993220887792576,0.8228729153556705
2022.SB.Evansville,MVC,3.8333333333333335,1.1480614068367965,0.9532322061627442,0.9973801139522598,1.160770861781836,0.9050428712299354
2022.SB.FDU,NEC,4.195652173913044,1.0563980059747282,1.0150917698321293,1.1310507987061293,0.9096707069148328,1.1217789976041475
2022.SB.FGCU,ASUN,3.156862745098039,1.208227191794019,0.774548311243404,0.9990986845546513,1.15330240460545,0.8401818489160798
2022.SB.FIU,CUSA,3.923076923076923,0.847799192741019,1.0877656510844285,0.790577498201655,1.2541059063398134,0.7602076509803412
2022.SB.Fairfield,MAAC,3.8085106382978724,1.0285919606321166,0.9995170682818332,0.9965197949096604,0.955608893669461,1.082640241803187
2022.SB.FlaAtlantic,CUSA,3.5454545454545454,0.9837273277755295,0.9551641891827493,0.8154706017162614,1.2541059063398134,0.7602076509803412
2022.SB.Florida,SEC,5.576271186440678,0.6580567694041424,1.628523365562226,0.46859056267067917,1.8757225860154705,0.5115953271929056
2022.SB.FloridaA&M,SWAC,4.681818181818182,1.3093592904419664,1.05425116167091,1.272252080705254,0.6551628563767419,1.3896590553577246
2022.SB.FloridaSt,ACC,6.035087719298246,0.6108345858385253,2.116133578487789,0.47267512525090793,1.5087660929885114,0.5426134261858828
2022.SB.Fordham,Atlantic 10,4.1,0.8416333804301752,1.0975840331077489,0.751162944130329,0.9598358302252044,0.9878502077297231
2022.SB.FresnoSt,Mountain West,3.5272727272727273,1.366287955243791,0.8503086623380497,1.1275146932131683,1.303990656405024,0.8760649975986166
2022.SB.Furman,SoCon,3.5849056603773586,1.2240737058143272,0.9600525956908276,1.0037957644557294,1.1340238311301187,0.9430861542905085
2022.SB.GaSouthern,Sun Belt,5.428571428571429,1.2166468934789947,1.242375008356944,1.0785415442785276,1.2984904621427864,0.76577871795553
2022.SB.Gardner-Webb,Big South,3.857142857142857,1.2285748041993774,0.9198834711550659,1.0709373710115933,1.0441826057103358,0.771716559956199
2022.SB.GeorgeMason,Atlantic 10,4.0,1.157245898091491,0.9744497098358242,1.0831788832572222,0.9598358302252044,0.9878502077297231
2022.SB.GeorgeWashington,Atlantic 10,5.0588235294117645,0.7956618092302077,1.256113548423034,0.7245347158231098,0.9598358302252044,0.9878502077297231
2022.SB.Georgetown,Big East,5.181818181818182,0.9564015686706537,1.2081096426564422,0.9595460086948457,1.1944816607313156,0.9798454109212132
2022.SB.Georgia,SEC,6.910714285714286,1.0779849313545506,1.8079091878938625,0.8175397363761604,1.8757225860154705,0.5115953271929056
2022.SB.GeorgiaSt,Sun Belt,3.8181818181818183,0.9791730345913836,0.9103027961802507,1.0682416219353872,1.2984904621427864,0.76577871795553
2022.SB.GeorgiaTech,ACC,5.622641509433962,0.8412552881658312,1.4905148965439388,0.624157181130194,1.5087660929885114,0.5426134261858828
2022.SB.Grambling,SWAC,3.3333333333333335,1.3220101048423718,0.6779633674307898,1.1834321483861328,0.6551628563767419,1.3896590553577246
2022.SB.GrandCanyon,WAC,6.512195121951219,0.879756146791124,1.534157659472323,0.7104065850713271,1.0320177719365922,0.9941820708657787
2022.SB.GreenBay,Horizon,4.204545454545454,1.0019445005121135,0.9900587241077211,1.013560120775406,0.8456094763190574,1.0110045699375083
2022.SB.Hampton,Big South,4.6521739130434785,0.9039281906794067,1.0976052284608964,0.8212174239473826,1.0441826057103358,0.771716559956199
2022.SB.Hartford,America East,5.0588235294117645,0.8545997210250379,1.0077844920177301,0.7533498470080578,1.1518497388581257,0.9144453955197926
2022.SB.Harvard,Ivy League,3.902439024390244,0.9958350828260639,0.9973432058382161,0.9904337612007184,0.8147949922643106,1.0851311168567284
2022.SB.Hawaii,Big West,4.0256410256410255,0.9634081735693398,1.000260569562194,0.8373846003944194,0.9183409427426925,1.011700679924095
2022.SB.Hofstra,CAA,3.5625,1.0384737270932842,1.01370345126667,0.9775837469493539,1.0993220887792576,0.8228729153556705
2022.SB.HolyCross,Patriot,2.7291666666666665,0.991507578631779,0.7201814455420205,0.9879103602855636,0.9758381951662739,0.9074132969866332
2022.SB.Houston,AAC,4.290909090909091,1.1567904687730763,1.1594126561223514,0.8212369896501613,1.4626033380404446,0.7757728136004596
2022.SB.HoustonChristian,Southland,4.333333333333333,1.025800321952878,0.7914355178487475,0.8701713589349535,1.0311922623936371,0.9125362588390473
2022.SB.Howard,MEAC,5.764705882352941,1.306457044785403,1.154542284222716,1.180453939459648,0.8601718566871175,1.353260391451093
2022.SB.IUIndy,Horizon,3.9166666666666665,0.8975752817087683,0.7539860205492824,1.1149595960315093,0.8456094763190574,1.0110045699375083
2022.SB.IdahoSt,Big Sky,5.173076923076923,1.2379795030366016,1.142536149343269,1.04767401219469,1.0941513296144125,0.9840667653659697
2022.SB.Illinois,Big Ten,4.925925925925926,0.7746515351181618,1.235380315393524,0.6181031021821751,1.397045199271094,0.6844869267545067
2022.SB.IllinoisSt,MVC,4.153846153846154,1.1031023587368942,1.0925415403629761,0.8977614106625538,1.160770861781836,0.9050428712299354
2022.SB.Indiana,Big Ten,5.285714285714286,1.3444459369116624,1.421923334773195,1.0701070060554263,1.397045199271094,0.6844869267545067
2022.SB.IndianaSt,MVC,4.529411764705882,1.0510594270078053,1.1554726254638694,0.982873991905806,1.160770861781836,0.9050428712299354
2022.SB.Iona,MAAC,3.183673469387755,0.9201531127152063,0.807935559319607,0.9453566298730046,0.955608893669461,1.082640241803187
2022.SB.Iowa,Big Ten,3.9423076923076925,1.4017588925433895,1.2384969756910356,1.0476050790063984,1.397045199271094,0.6844869267545067
2022.SB.IowaSt,Big 12,5.254545454545455,1.1385732960364927,1.4639119286352311,0.8689478808596754,1.6797299710116267,0.5610599916506055
2022.SB.JacksonSt,SWAC,4.0212765957446805,1.3003960538561472,0.9805113214938465,1.205092818411681,0.6551628563767419,1.3896590553577246
2022.SB.Jacksonville,ASUN,4.1875,1.2367752428196401,0.9474514299602793,1.199852019993352,1.15330240460545,0.8401818489160798
2022.SB.JacksonvilleSt,ASUN,4.0625,0.8767014379480993,1.007803585226457,0.8032625358528026,1.15330240460545,0.8401818489160798
2022.SB.JamesMadison,CAA,5.4523809523809526,1.2285748041993774,1.4934803589232768,1.0546590193621588,1.0993220887792576,0.8228729153556705
2022.SB.Kansas,Big 12,3.75,1.0019445005121135,1.9249999999999998,0.8333333333333333,1.6797299710116267,0.5610599916506055
2022.SB.KansasCity,Summit League,4.0,0.5566358336178409,0.9246954595791804,0.9098439426797635,1.132774105578185,0.790167218288138
2022.SB.KennesawSt,ASUN,4.176470588235294,1.1001743535034971,1.1496891893865533,0.9559157592677333,1.15330240460545,0.8401818489160798
2022.SB.KentSt,MAC,3.8125,0.9601968129907754,0.8244676472350495,0.7856231595751738,1.111627114044645,1.0278267994624615
2022.SB.Kentucky,SEC,6.826923076923077,1.0308467457191934,1.7456312653376524,0.7693869052851621,1.8757225860154705,0.5115953271929056
2022.SB.LIU,NEC,4.37037037037037,1.3544805284700794,1.1226798928813988,1.3504477564872128,0.9096707069148328,1.1217789976041475
2022.SB.LMU-CA,WCC,5.510204081632653,0.7156746432229382,1.4618054284174196,0.6144745209313393,1.1537609413239331,0.8501260308171656
2022.SB.LSU,SEC,6.0,0.8607614118035884,1.6896717297042405,0.5996610293921381,1.8757225860154705,0.5115953271929056
2022.SB.Lafayette,Patriot,3.5294117647058822,1.119820324101774,0.8422425019234435,1.0831711551524252,0.9758381951662739,0.9074132969866332
2022.SB.LamarUniversity,WAC,4.666666666666667,1.6072859695715154,1.1121895068996281,1.287523003312477,1.0320177719365922,0.9941820708657787
2022.SB.Lehigh,Patriot,4.25,1.0750029536744552,1.1758640931830027,0.9649901391764343,0.9758381951662739,0.9074132969866332
2022.SB.Liberty,ASUN,5.788461538461538,0.7273731710448516,1.580366159724854,0.5898940257359429,1.15330240460545,0.8401818489160798
2022.SB.Lipscomb,ASUN,5.083333333333333,1.6072859695715154,1.2442358626523817,1.6822652327164223,1.15330240460545,0.8401818489160798
2022.SB.LongBeachSt,Big West,4.340425531914893,1.183147229328134,1.1364487631718974,0.9411306233111171,0.9183409427426925,1.011700679924095
2022.SB.Longwood,Big South,4.017241379310345,0.9026137957199643,1.118222354616533,0.7663026074579152,1.0441826057103358,0.771716559956199
2022.SB.Louisiana,Sun Belt,7.2,0.6330467525962898,1.8289095615180804,0.5170357640909172,1.2984904621427864,0.76577871795553
2022.SB.LouisianaTech,CUSA,4.9655172413793105,0.8896576168340318,1.2695841825233851,0.7625285420715526,1.2541059063398134,0.7602076509803412
2022.SB.Louisville,ACC,5.3076923076923075,1.2524306256401418,1.4372114601886423,0.952598196807345,1.5087660929885114,0.5426134261858828
2022.SB.LoyolaChicago,MVC,4.666666666666667,0.7792901670649771,1.2901737339096677,0.6670570438686381,1.160770861781836,0.9050428712299354
2022.SB.Maine,America East,5.142857142857143,1.3239980899624355,1.309471892205158,1.0385805474220031,1.1518497388581257,0.9144453955197926
2022.SB.Manhattan,MAAC,3.8181818181818183,0.9791730345913836,0.9107417011083075,0.9812998873314868,0.955608893669461,1.082640241803187
2022.SB.Marist,MAAC,4.6909090909090905,1.2569849188242879,1.1802062763581758,1.1740989231542216,0.955608893669461,1.082640241803187
2022.SB.Marshall,CUSA,6.132075471698113,0.9452306608604844,1.5135117868016175,0.8108856192871893,1.2541059063398134,0.7602076509803412
2022.SB.Maryland,Big Ten,4.961538461538462,0.9730422553050332,1.2705629624526027,0.9197658000128999,1.397045199271094,0.6844869267545067
2022.SB.Massachusetts,Atlantic 10,6.533333333333333,0.968546350495043,1.5199063751612802,0.934727478424541,0.9598358302252044,0.9878502077297231
2022.SB.McNeese,Southland,5.333333333333333,0.8535082782140225,1.30223062552556,0.6424411704091575,1.0311922623936371,0.9125362588390473
2022.SB.Memphis,AAC,3.5849056603773586,1.6777844230273598,0.8529766257385443,1.2890941428459826,1.4626033380404446,0.7757728136004596
2022.SB.Mercer,SoCon,4.95,1.3025278506657476,1.1461321569103158,1.188004644633177,1.1340238311301187,0.9430861542905085
2022.SB.Miami-OH,MAC,6.4,0.8926414640926101,1.4789135933747397,0.7250428026290368,1.111627114044645,1.0278267994624615
2022.SB.Michigan,Big Ten,4.9423076923076925,0.5973130676129907,1.3965527288778747,0.4510107293830719,1.397045199271094,0.6844869267545067
2022.SB.MichiganSt,Big Ten,3.6153846153846154,0.8237139884017856,0.8771502696102069,0.6632033019954057,1.397045199271094,0.6844869267545067
2022.SB.MiddleTenn,CUSA,4.428571428571429,0.8767014379480993,1.1888436614475888,0.785333862779711,1.2541059063398134,0.7602076509803412
2022.SB.Minnesota,Big Ten,5.2,1.2824889606555052,1.4255794180579706,0.9691721497717303,1.397045199271094,0.6844869267545067
2022.SB.MississippiSt,SEC,4.964285714285714,0.9661607683509665,1.3755768546965943,0.7069484096878142,1.8757225860154705,0.5115953271929056
2022.SB.MississippiVal,SWAC,3.533333333333333,1.2524306256401418,0.7333807641633728,1.025497242505968,0.6551628563767419,1.3896590553577246
2022.SB.Missouri,SEC,4.814814814814815,0.8349537504267612,1.3795681727123534,0.6334054403754625,1.8757225860154705,0.5115953271929056
2022.SB.MissouriSt,MVC,4.181818181818182,0.8767014379480993,1.1155144730374178,0.7070251312412225,1.160770861781836,0.9050428712299354
2022.SB.Monmouth,MAAC,1.9230769230769231,0.9634081735693398,0.49526351678055247,0.9687117722838618,0.955608893669461,1.082640241803187
2022.SB.Montana,Big Sky,4.5227272727272725,1.263816358600507,1.1556135096945808,1.062314588698069,1.0941513296144125,0.9840667653659697
2022.SB.MoreheadSt,OVC,3.6666666666666665,1.1063137193154586,0.9587504670038957,1.3380939854898186,1.2918264904435908,0.8727569926295502
2022.SB.MorganSt,MEAC,5.4,0.6568302836690522,1.048430663776074,0.5884188354734016,0.8601718566871175,1.353260391451093
2022.SB.MountStMary's,NEC,3.4444444444444446,0.8961836921247237,0.7792546626602516,0.8081577128319389,0.9096707069148328,1.1217789976041475
2022.SB.MurraySt,OVC,4.6,0.5556237684658084,1.1915239442511083,0.4612384539769634,1.2918264904435908,0.8727569926295502
2022.SB.NCA&T,Big South,4.25,1.5968490476911807,1.0074643387149145,1.2817181408848715,1.0441826057103358,0.771716559956199
2022.SB.NCCentral,MEAC,3.7291666666666665,2.0612920713660667,0.7665654734853776,1.6917690921522703,0.8601718566871175,1.353260391451093
2022.SB.NCState,ACC,5.089285714285714,1.0869308643948374,1.232658756137632,0.9183492437235775,1.5087660929885114,0.5426134261858828
2022.SB.NIU,MAC,5.555555555555555,1.7812346675770905,1.2920222211947316,1.166034837550358,1.111627114044645,1.0278267994624615
2022.SB.Nebraska,Big Ten,6.203703703703703,0.8349537504267612,1.57934735970878,0.6804466247917075,1.397045199271094,0.6844869267545067
2022.SB.Nevada,Mountain West,4.48,1.6031112008193815,1.014968641843704,1.3037137250073858,1.303990656405024,0.8760649975986166
2022.SB.NewMexico,Mountain West,4.117647058823529,1.3801294345289405,1.0026247523977405,0.9931676214702805,1.303990656405024,0.8760649975986166
2022.SB.NewMexicoSt,WAC,12.0,0.8767014379480993,2.3513513513513513,0.6853448275862069,1.0320177719365922,0.9941820708657787
2022.SB.Niagara,MAAC,4.384615384615385,0.8863355196837926,1.0125594715179007,0.9348071311565445,0.955608893669461,1.082640241803187
2022.SB.Nicholls,Southland,4.416666666666667,1.0645660317941206,0.9908875076339146,1.0111194770872338,1.0311922623936371,0.9125362588390473
2022.SB.NorfolkSt,MEAC,5.472727272727273,1.1795619346938062,1.167920949402264,1.0161142024456964,0.8601718566871175,1.353260391451093
2022.SB.NorthCarolina,ACC,3.9607843137254903,1.2769880888879876,1.0278284350680422,1.015016829537486,1.5087660929885114,0.5426134261858828
2022.SB.NorthDakota,Summit League,2.4375,0.6731814612815762,0.6403366541581853,0.7263218659556846,1.132774105578185,0.790167218288138
2022.SB.NorthDakotaSt,Summit League,5.042553191489362,0.9593085643201087,1.2944258624970622,0.8746054767014342,1.132774105578185,0.790167218288138
2022.SB.NorthFlorida,ASUN,4.6440677966101696,0.6283380765923423,1.1891583396692422,0.5426859777132416,1.15330240460545,0.8401818489160798
2022.SB.NorthTexas,CUSA,5.729166666666667,0.8767014379480993,1.42294307527262,0.6909271457107655,1.2541059063398134,0.7602076509803412
2022.SB.NorthernColo,Big Sky,4.452830188679245,1.422572144595029,1.016905612721449,1.130157259293737,1.0941513296144125,0.9840667653659697
2022.SB.NorthernKy,Horizon,3.0892857142857144,0.9393229692301064,0.7919642755114793,0.8360867973937689,0.8456094763190574,1.0110045699375083
2022.SB.Northwestern,Big Ten,6.5,0.7464486528815245,1.7690994270363123,0.629007292464931,1.397045199271094,0.6844869267545067
2022.SB.NorthwesternSt,Southland,3.66,0.7965458779071303,0.8527143232822635,0.703189076478358,1.0311922623936371,0.9125362588390473
2022.SB.NotreDame,ACC,6.408163265306122,0.7310105284348583,2.2996435372681785,0.5871152721280702,1.5087660929885114,0.5426134261858828
2022.SB.Oakland,Horizon,3.8780487804878048,0.8492090583608766,0.9817755450621626,0.8130971822079671,0.8456094763190574,1.0110045699375083
2022.SB.Ohio,MAC,5.020833333333333,1.3307075397426507,1.1295852482126423,1.0761232966004823,1.111627114044645,1.0278267994624615
2022.SB.OhioSt,Big Ten,4.938775510204081,0.8128019162317655,1.3723058202613478,0.6319185338318776,1.397045199271094,0.6844869267545067
2022.SB.Oklahoma,Big 12,9.1,0.22543751261522552,2.315189083874636,0.16959841545348797,1.6797299710116267,0.5610599916506055
2022.SB.OklahomaSt,Big 12,5.346153846153846,0.5298744954631369,1.6348626938432227,0.3819126685815121,1.6797299710116267,0.5610599916506055
2022.SB.OleMiss,SEC,5.218181818181818,0.8835328777243182,1.4434488967914125,0.6339011473610253,1.8757225860154705,0.5115953271929056
2022.SB.Omaha,Summit League,4.093023255813954,0.6233026834581171,1.1443231276522912,0.5434360585923885,1.132774105578185,0.790167218288138
2022.SB.Oregon,Pac-12,5.872340425531915,0.9699675483681098,1.6880505706110933,0.7181186892122848,1.7589839127981648,0.4628805272166172
2022.SB.OregonSt,Pac-12,4.94,0.6312250353226315,1.393685454759584,0.453529052285767,1.7589839127981648,0.4628805272166172
2022.SB.Pacific,WCC,2.75,1.1271875630761277,0.6626051526419805,1.163391300894958,1.1537609413239331,0.8501260308171656
2022.SB.Penn,Ivy League,5.133333333333334,1.0687408005462544,1.1425115222892943,1.0061469026949583,0.8147949922643106,1.0851311168567284
2022.SB.PennSt,Big Ten,4.074074074074074,0.737542479543639,1.1495602397102227,0.5952328851725779,1.397045199271094,0.6844869267545067
2022.SB.Pittsburgh,ACC,6.0,0.18786459384602128,1.36716991747937,0.19047619047619047,1.5087660929885114,0.5426134261858828
2022.SB.PortlandSt,Big Sky,4.837209302325581,1.025245535407744,1.106270455437121,0.853584738634607,1.0941513296144125,0.9840667653659697
2022.SB.PrairieView,SWAC,5.285714285714286,1.5267725722089347,1.023462802948613,1.4425242986219462,0.6551628563767419,1.3896590553577246
2022.SB.Presbyterian,Big South,4.803921568627451,0.7023434488883932,1.174779670160114,0.6718675349452711,1.0441826057103358,0.771716559956199
2022.SB.Princeton,Ivy League,4.357142857142857,0.7753141968248497,1.0375885750365075,0.760009420791807,0.8147949922643106,1.0851311168567284
2022.SB.Providence,Big East,3.909090909090909,1.0190230999526608,0.9802745402319544,0.8511997020438908,1.1944816607313156,0.9798454109212132
2022.SB.Purdue,Big Ten,3.388888888888889,1.2802624173210337,0.8633683729572813,1.0719666743602438,1.397045199271094,0.6844869267545067
2022.SB.PurdueFortWayne,Horizon,3.769230769230769,1.1175534813404342,0.9641285820044557,1.1786824655920245,0.8456094763190574,1.0110045699375083
2022.SB.Quinnipiac,MAAC,3.611111111111111,1.3359260006828177,0.881763776957206,1.4006981974313033,0.955608893669461,1.082640241803187
2022.SB.Radford,Big South,5.0,0.7389340691276837,1.0739236665837049,0.7175762353840792,1.0441826057103358,0.771716559956199
2022.SB.RhodeIsland,Atlantic 10,3.25,0.9706337348711099,0.8186809403086245,0.8510193352728829,0.9598358302252044,0.9878502077297231
2022.SB.Rider,MAAC,4.222222222222222,0.8349537504267612,1.07471418122915,0.7530541117013818,0.955608893669461,1.082640241803187
2022.SB.RobertMorris,Horizon,4.576923076923077,0.9923104187764201,1.1272922256581066,0.9459330813186871,0.8456094763190574,1.0110045699375083
2022.SB.Rutgers,Big Ten,4.377358490566038,1.2146213992057224,1.0800228593109145,0.9575095623623741,1.397045199271094,0.6844869267545067
